feature,abs_standardized_mean_difference,standardized_mean_difference,missing_rate,std,iqr,outlier_rate_iqr,group_difference_score,missing_risk_score,variability_score,outlier_score,priority_score,analysis_status
feature_278,0.1428861149275479,-0.1428861149275479,0.00574345883854499,0.0003400339387536143,0.00039999999999999996,0.031450577663671375,3.2489451476793247,1.0,1.0254237288135593,3.2881355932203387,2.2471948079811197,priority_review_candidate
feature_406,0.09162623603747985,0.09162623603747985,0.005105296745373325,2.8295832878176426,4.0376,0.0006414368184733803,2.4050632911392404,1.0,3.3389830508474576,1.292372881355932,2.2462615318601156,priority_review_candidate
feature_202,0.05381280607340841,0.05381280607340841,0.004467134652201659,14.622904409729584,5.859,0.023717948717948717,1.6244725738396624,1.0,4.101694915254237,2.864406779661017,2.242877065007509,priority_review_candidate
feature_588,0.12513176096934003,0.12513176096934003,0.0006381620931716656,0.0028670715096651396,0.0031000000000000003,0.041507024265644954,3.0168776371308015,1.0,1.194915254237288,3.813559322033898,2.2376796824715726,priority_review_candidate
feature_563,0.07162706553468459,-0.07162706553468459,0.1742182514358647,0.12175776137289,0.20177499999999993,0.0038639876352395673,1.9514767932489452,3.0,2.4067796610169494,1.5762711864406782,2.2374865908603305,priority_review_candidate
feature_089,0.1217540625792668,0.1217540625792668,0.03254626675175495,0.05237286447618119,0.031049999999999994,0.009234828496042216,2.9324894514767936,1.0,2.0508474576271185,2.0084745762711864,2.233179575198456,priority_review_candidate
feature_106,0.11553819489046513,-0.11553819489046513,0.0038289725590299937,0.0029879127490006346,0.0026,0.07367072389493914,2.8375527426160336,1.0,1.228813559322034,4.483050847457627,2.2324072087534863,priority_review_candidate
feature_010,0.13502138666303934,0.13502138666303934,0.0012763241863433313,0.009302105069446658,0.0115,0.019169329073482427,3.1434599156118144,1.0,1.423728813559322,2.5593220338983054,2.2264213688049774,priority_review_candidate
feature_162,0.02350796954771318,-0.02350796954771318,0.0012763241863433313,6553.569317232143,5933.0,0.09968051118210862,0.6645569620253164,1.0,5.0,4.745762711864407,2.223626904097833,priority_review_candidate
feature_083,0.0983416335531821,-0.0983416335531821,0.0006381620931716656,0.5162513849989246,0.7034000000000002,0.008301404853128991,2.5210970464135016,1.0,2.788135593220339,1.8940677966101696,2.2209343488521776,priority_review_candidate
feature_302,0.10001273115332297,0.10001273115332297,0.0012763241863433313,0.1975139946152524,0.18119999999999997,0.012779552715654952,2.5843881856540083,1.0,2.542372881355932,2.211864406779661,2.219754344561253,priority_review_candidate
feature_009,0.125192184633691,-0.125192184633691,0.0012763241863433313,0.015116189521664191,0.019200000000000002,0.016613418530351438,3.037974683544304,1.0,1.6186440677966103,2.3983050847457625,2.2115801330186655,priority_review_candidate
feature_081,0.09415994908926303,0.09415994908926303,0.015315890236119975,0.017021124441250673,0.015199999999999998,0.09980557355800389,2.478902953586498,1.0,1.6610169491525424,4.754237288135593,2.206184295215619,priority_review_candidate
feature_167,0.09056959699000368,0.09056959699000368,0.0012763241863433313,0.6327669145242084,0.6,0.0134185303514377,2.373417721518987,1.0,2.8305084745762707,2.228813559322034,2.1985464492598155,priority_review_candidate
feature_473,0.038080065846731084,0.038080065846731084,0.004467134652201659,22.457103880741066,22.827050000000003,0.041025641025641026,1.2025316455696202,1.0,4.313559322033899,3.788135593220339,2.1983426303368376,priority_review_candidate
feature_044,0.09306053879159436,-0.09306053879159436,0.0006381620931716656,0.17503759519923412,0.22704999999999842,0.0210727969348659,2.447257383966245,1.0,2.4915254237288136,2.6652542372881354,2.190672602445827,priority_review_candidate
feature_060,0.07354177339254707,-0.07354177339254707,0.0038289725590299937,6.027888753453348,9.077200000000005,0.003843689942344651,1.9831223628691983,1.0,3.711864406779661,1.5677966101694916,2.177150826003004,priority_review_candidate
feature_522,0.05492509991467865,0.05492509991467865,0.0,7.10443490065628,7.626150000000003,0.022335673261008295,1.6561181434599157,1.0,3.8220338983050848,2.75,2.1757616391332335,priority_review_candidate
feature_050,0.060926174901157364,-0.060926174901157364,0.0006381620931716656,8.643985374141904,12.207899999999995,0.005108556832694764,1.8248945147679323,1.0,3.9322033898305087,1.694915254237288,2.1737449045269255,priority_review_candidate
feature_377,0.14033130074794306,-0.14033130074794306,0.0012763241863433313,0.0004665400582248407,0.0005,0.020447284345047924,3.1962025316455693,1.0,1.0508474576271185,2.6271186440677967,2.1637148680540657,priority_review_candidate
feature_008,0.11245158116043509,0.11245158116043509,0.0012763241863433313,0.07389656150907685,0.1056999999999999,0.0038338658146964857,2.7742616033755274,1.0,2.228813559322034,1.5593220338983051,2.1615533147393267,priority_review_candidate
feature_523,0.041771991402260615,-0.041771991402260615,0.0,4.1475806334485945,0.06014999999999998,0.12699425654116145,1.3080168776371308,1.0,3.5254237288135593,4.889830508474576,2.1589465779875563,priority_review_candidate
feature_571,0.07772241559145708,-0.07772241559145708,0.0,0.27511184455412296,0.3077500000000002,0.037013401403956606,2.0780590717299576,1.0,2.6610169491525424,3.5847457627118646,2.1588553958378034,priority_review_candidate
feature_011,0.1309304937400935,-0.1309304937400935,0.0012763241863433313,0.012452051783214598,0.0132000000000001,0.005111821086261981,3.10126582278481,1.0,1.5593220338983051,1.711864406779661,2.156586569405707,priority_review_candidate
feature_075,0.1114722569693358,0.1114722569693358,0.015315890236119975,0.022292167022524706,0.02665,0.02268308489954634,2.7637130801687766,1.0,1.711864406779661,2.783898305084746,2.1500268182793394,priority_review_candidate
feature_047,0.11307324388184542,0.11307324388184542,0.0006381620931716656,0.18963690625019128,0.35534999999999994,0.0,2.7848101265822782,1.0,2.5338983050847457,0.6313559322033899,2.149774726453551,priority_review_candidate
feature_559,0.09675618844678775,0.09675618844678775,0.0006381620931716656,0.20139186986927257,0.293775,0.007662835249042145,2.5,1.0,2.5593220338983054,1.8220338983050846,2.147033898305085,priority_review_candidate
feature_412,0.03351482535445248,0.03351482535445248,0.008934269304403318,18.413621577973732,19.731799999999996,0.04829362524146812,1.0548523206751055,1.0,4.262711864406779,3.991525423728813,2.139514052778374,priority_review_candidate
feature_426,0.0824454441812472,0.0824454441812472,0.0019144862795149968,0.9956200684322506,0.7960750000000001,0.010869565217391304,2.2046413502109705,1.0,2.915254237288136,2.0889830508474576,2.1298004720017167,priority_review_candidate
feature_407,0.08488158236440303,0.08488158236440303,0.005105296745373325,0.3647111336304682,0.45020000000000004,0.01603592046183451,2.2468354430379747,1.0,2.7203389830508473,2.3686440677966103,2.1280251019094614,priority_review_candidate
feature_269,0.07224623199859248,0.07224623199859248,0.005105296745373325,1.152329079925915,1.4229000000000003,0.025016035920461834,1.9725738396624473,1.0,2.9745762711864403,2.9491525423728815,2.1262175498819995,priority_review_candidate
feature_297,0.015843732673750725,-0.015843732673750725,0.0012763241863433313,3226.9242979623277,2979.6798,0.09840255591054313,0.45358649789029537,1.0,4.983050847457627,4.737288135593221,2.1236054494743617,priority_review_candidate
feature_359,0.13283618516506193,0.13283618516506193,0.0,0.007136357506797489,0.011200000000000002,0.007019783024888321,3.111814345991561,1.0,1.3559322033898304,1.7796610169491525,2.1172656082385752,priority_review_candidate
feature_491,0.056039971318261786,0.056039971318261786,0.007657945118059987,1.2242828496170286,1.0926999999999998,0.04372990353697749,1.7088607594936709,1.0,3.042372881355932,3.8728813559322033,2.1168686977043554,priority_review_candidate
feature_120,0.08143203796611659,-0.08143203796611659,0.0,0.12430439087350695,0.1294499999999994,0.03190810465858328,2.1729957805907176,1.0,2.4237288135593222,3.3008474576271185,2.1138650504183656,priority_review_candidate
feature_087,0.12217324614669933,-0.12217324614669933,0.0,0.012847842091247771,0.013900000000000023,0.008934269304403318,2.9430379746835444,1.0,1.5677966101694916,1.9703389830508475,2.1133501394550525,priority_review_candidate
feature_560,0.08051028169849106,0.08051028169849106,0.0006381620931716656,0.051577825356765514,0.05279999999999999,0.05427841634738186,2.1624472573839664,1.0,2.042372881355932,4.173728813559322,2.1010673675177,priority_review_candidate
feature_526,0.08648924333420382,-0.08648924333420382,0.0,0.9584275329713078,1.7274499999999997,0.0025526483726866626,2.289029535864979,1.0,2.889830508474576,1.4110169491525424,2.093622613173139,priority_review_candidate
feature_048,0.061294558213796715,-0.061294558213796715,0.0006381620931716656,4.5242509086914,6.268900000000031,0.004469987228607918,1.8459915611814346,1.0,3.559322033898305,1.63135593220339,2.0836623042265607,priority_review_candidate
feature_496,0.02579201728192485,-0.02579201728192485,0.03254626675175495,24.62158630762343,16.096175,0.09828496042216359,0.7172995780590717,1.0,4.347457627118644,4.728813559322034,2.0825305728384467,priority_review_candidate
feature_086,0.1002969772034843,0.1002969772034843,0.0,0.03733186120689418,0.05174999999999974,0.014039566049776643,2.6054852320675104,1.0,1.9322033898305087,2.245762711864407,2.0800954730744476,priority_review_candidate
feature_548,0.03791886200439661,0.03791886200439661,0.16592214422463306,3.3905233432159747,5.143000000000015,0.0,1.1919831223628692,3.0,3.440677966101695,0.6313559322033899,2.059697489809054,priority_review_candidate
feature_150,0.04867584223504578,-0.04867584223504578,0.0019144862795149968,3.241842630695339,3.8157500000000004,0.034526854219948847,1.4556962025316456,1.0,3.4067796610169494,3.4915254237288136,2.0559107487663595,priority_review_candidate
feature_442,0.053773814808562276,-0.053773814808562276,0.0006381620931716656,0.6591945579551075,0.6701750000000001,0.05044699872286079,1.6139240506329113,1.0,2.8389830508474576,4.080508474576271,2.0440624329543016,priority_review_candidate
feature_274,0.021222697666197082,-0.021222697666197082,0.008934269304403318,85.60778449225228,80.8226,0.05795235028976175,0.5696202531645569,1.0,4.627118644067797,4.271186440677966,2.0402274190087963,priority_review_candidate
feature_358,0.04167186643952237,-0.04167186643952237,0.8557753669432036,0.00039470761367749836,0.0005,0.008849557522123894,1.2974683544303798,5.0,1.042372881355932,1.9533898305084745,2.039792962883501,review_with_caution_high_missing
feature_139,0.019125886123174313,-0.019125886123174313,0.008934269304403318,263.3006139686687,258.4199,0.0540888602704443,0.5063291139240507,1.0,4.771186440677966,4.161016949152542,2.0367464063505687,priority_review_candidate
feature_413,0.025520198227622175,-0.025520198227622175,0.008934269304403318,47.308462817273615,17.9315,0.0437862202189311,0.7067510548523206,1.0,4.508474576271187,3.8813559322033897,2.0332922119716796,priority_review_candidate
feature_432,0.017947402694334338,0.017947402694334338,0.0012763241863433313,126.18871499540556,89.1405,0.07348242811501597,0.4852320675105485,1.0,4.669491525423729,4.47457627118644,2.033184938854323,priority_review_candidate
feature_218,0.05947479720804471,-0.05947479720804471,0.0006381620931716656,1.1704360886275393,1.4586499999999996,0.021711366538952746,1.8037974683544302,1.0,2.9915254237288136,2.6864406779661016,2.0282342844883074,priority_review_candidate
feature_136,0.0452976393235967,0.0452976393235967,0.0038289725590299937,53.90979168068189,91.0,0.0,1.3924050632911391,1.0,4.5508474576271185,0.6313559322033899,2.027429736108131,priority_review_candidate
feature_493,0.07799116826455296,0.07799116826455296,0.0,0.9739482901380285,1.5353500000000002,0.004467134652201659,2.088607594936709,1.0,2.9067796610169494,1.597457627118644,2.0263140956876207,priority_review_candidate
feature_525,0.04501414211096256,0.04501414211096256,0.015315890236119975,3.920369755608116,2.2279999999999998,0.029812054439403757,1.3818565400843883,1.0,3.5,3.2161016949152543,2.0184456125295003,priority_review_candidate
feature_250,0.02796789551269793,0.02796789551269793,0.0,54.597273986975544,55.62625,0.022335673261008295,0.8966244725738397,1.0,4.5593220338983045,2.75,2.018311521132804,priority_review_candidate
feature_224,0.05753651412633847,0.05753651412633847,0.03254626675175495,0.07121124469042601,0.031525,0.10092348284960422,1.7616033755274263,1.0,2.194915254237288,4.762711864406779,2.017721518987342,priority_review_candidate
feature_544,0.08863423457054775,0.08863423457054775,0.0012763241863433313,0.00029552015522922185,0.0002000000000000001,0.15271565495207667,2.3523206751054855,1.0,1.0169491525423728,4.966101694915254,2.0093917614245873,priority_review_candidate
feature_035,0.0493036492955898,-0.0493036492955898,0.0006381620931716656,2.574748594677452,0.31990000000000407,0.027458492975734355,1.4873417721518987,1.0,3.2796610169491522,3.050847457627119,1.9943037974683544,priority_review_candidate
feature_352,0.08697994580602796,-0.08697994580602796,0.015315890236119975,0.01315715363556871,0.0109,0.03629293583927414,2.310126582278481,1.0,1.5847457627118644,3.559322033898305,1.991675606093113,priority_review_candidate
feature_101,0.10019526392864879,-0.10019526392864879,0.0038289725590299937,0.000220762373512552,0.0002,0.039077514413837285,2.5949367088607596,1.0,1.0084745762711864,3.694915254237288,1.989331688478867,priority_review_candidate
feature_185,0.036143125312583325,-0.036143125312583325,0.0006381620931716656,7.188720312996777,3.0599999999999996,0.0280970625798212,1.1392405063291138,1.0,3.847457627118644,3.0974576271186436,1.9842683973396267,priority_review_candidate
feature_482,0.036805142169824834,-0.036805142169824834,0.015315890236119975,281.01132344861566,514.5859,0.0,1.160337552742616,1.0,4.788135593220339,0.6313559322033899,1.982321390259601,priority_review_candidate
feature_020,0.09338323444001259,0.09338323444001259,0.0,0.01673693251882698,0.01849999999999996,0.018506700701978303,2.457805907172996,1.0,1.652542372881356,2.5254237288135597,1.9716906243295433,priority_review_candidate
feature_107,0.06112680282014125,-0.06112680282014125,0.0038289725590299937,0.08747477543703755,0.09759999999999999,0.03843689942344651,1.8354430379746836,1.0,2.3135593220338984,3.644067796610169,1.968745977258099,priority_review_candidate
feature_055,0.036218077581133094,-0.036218077581133094,0.0025526483726866626,25.7493172562769,38.0,0.003198976327575176,1.149789029535865,1.0,4.364406779661017,1.5169491525423728,1.960201673460631,priority_review_candidate
feature_307,0.08778721827812688,0.08778721827812688,0.0006381620931716656,0.027467646411038542,0.03390000000000001,0.017879948914431672,2.3417721518987342,1.0,1.8220338983050846,2.48728813559322,1.9580347564900236,priority_review_candidate
feature_309,0.08769192444336135,0.08769192444336135,0.0006381620931716656,0.02747010529499158,0.03390000000000001,0.017879948914431672,2.3312236286919834,1.0,1.8305084745762712,2.48728813559322,1.9554065651147825,priority_review_candidate
feature_290,0.057224837788054275,-0.057224837788054275,0.006381620931716656,0.27098702834075605,0.0532,0.027617212588310854,1.7405063291139242,1.0,2.6440677966101696,3.0762711864406778,1.9518719158978761,priority_review_candidate
feature_152,0.018498174932626107,-0.018498174932626107,0.0019144862795149968,23.364062814247543,0.30617499999999986,0.06969309462915602,0.4957805907172996,1.0,4.330508474576272,4.4491525423728815,1.950643638704141,priority_review_candidate
feature_589,0.010653282743164948,-0.010653282743164948,0.0006381620931716656,93.89191941652177,70.3811,0.08492975734355045,0.27426160337552746,1.0,4.6525423728813555,4.601694915254237,1.9467228062647501,priority_review_candidate
feature_029,0.06931629373225587,0.06931629373225587,0.0012763241863433313,0.4086942024843982,0.5667,0.007028753993610224,1.940928270042194,1.0,2.7627118644067794,1.805084745762712,1.9446041621969534,priority_review_candidate
feature_520,0.03088675416429997,0.03088675416429997,0.0,5.702366390511981,1.3515499999999996,0.0389278876834716,0.981012658227848,1.0,3.686440677966102,3.6610169491525424,1.9291675606093115,priority_review_candidate
feature_285,0.04954405202667907,-0.04954405202667907,0.0019144862795149968,0.9629227396279495,1.168775,0.030690537084398978,1.49789029535865,1.0,2.8983050847457625,3.2457627118644066,1.9232031752842735,priority_review_candidate
feature_109,0.029505961647396283,-0.029505961647396283,0.6496490108487556,0.008694888944683947,0.0034999999999999476,0.0036429872495446266,0.938818565400844,5.0,1.3813559322033897,1.5254237288135595,1.9203497103625833,review_with_caution_high_missing
feature_239,0.10352952916060838,-0.10352952916060838,0.0012763241863433313,0.0014414052325399055,0.0017000000000000001,0.017891373801916934,2.6582278481012658,1.0,1.0932203389830508,2.5042372881355934,1.9199313452048916,priority_review_candidate
feature_549,0.017411990888350253,0.017411990888350253,0.16592214422463306,0.6733457486710267,0.6240999999999999,0.045906656465187455,0.4746835443037975,3.0,2.847457627118644,3.906779661016949,1.9161499678180647,priority_review_candidate
feature_061,0.04987654931595995,0.04987654931595995,0.0038289725590299937,0.2748768823751492,0.3086000000000002,0.039077514413837285,1.5084388185654007,1.0,2.6525423728813555,3.694915254237288,1.911424586998498,priority_review_candidate
feature_046,0.03779215476280299,-0.03779215476280299,0.0006381620931716656,12.170314705663275,17.012200000000007,0.0038314176245210726,1.1814345991561181,1.0,4.067796610169491,1.5423728813559323,1.9028320102982192,priority_review_candidate
feature_539,0.06765885862570598,-0.06765885862570598,0.005105296745373325,1.2529130384380884,2.0571,0.0,1.9303797468354431,1.0,3.0593220338983054,0.6313559322033899,1.8966369877708649,priority_review_candidate
feature_552,0.02042711336141576,0.02042711336141576,0.16592214422463306,0.2762306454680908,0.26355,0.042081101759755164,0.5485232067510549,3.0,2.669491525423729,3.8220338983050848,1.8964117142244152,priority_review_candidate
feature_288,0.10117431450692023,0.10117431450692023,0.0019144862795149968,0.002936095295730202,0.0025,0.010230179028132993,2.6371308016877637,1.0,1.2118644067796611,2.0466101694915255,1.8943359794035615,priority_review_candidate
feature_001,0.010526436089428728,-0.010526436089428728,0.004467134652201659,80.40770497881121,86.57499999999982,0.05512820512820513,0.26371308016877637,1.0,4.61864406779661,4.203389830508474,1.8936708860759492,priority_review_candidate
feature_490,0.026942509633611854,-0.026942509633611854,0.0006381620931716656,18.048612145684256,23.103625,0.022988505747126436,0.759493670886076,1.0,4.245762711864407,2.8135593220338984,1.8845687620682257,priority_review_candidate
feature_118,0.09126508243445115,-0.09126508243445115,0.015315890236119975,0.008101517448429837,0.009300000000000086,0.020090732339598186,2.394514767932489,1.0,1.3644067796610169,2.610169491525424,1.879650289637417,priority_review_candidate
feature_566,0.012182862536670336,0.012182862536670336,0.1742182514358647,1.0327611589163015,1.0085250000000001,0.04868624420401855,0.31645569620253167,3.0,2.940677966101695,4.008474576271187,1.8784220124436817,priority_review_candidate
feature_457,0.03350768618271173,-0.03350768618271173,0.0006381620931716656,4.53773652964822,2.261925,0.028735632183908046,1.0337552742616034,1.0,3.5677966101694913,3.1271186440677967,1.869850890366874,priority_review_candidate
feature_305,0.08362503176288522,0.08362503176288522,0.0006381620931716656,0.05738748874740393,0.08249999999999999,0.001277139208173691,2.2362869198312234,1.0,2.101694915254237,1.309322033898305,1.8626850461274405,priority_review_candidate
feature_216,0.0655939839383852,0.0655939839383852,0.015315890236119975,0.025764309384381366,0.027999999999999997,0.0356448476992871,1.909282700421941,1.0,1.788135593220339,3.5338983050847457,1.859600944003433,priority_review_candidate
feature_287,0.019267008222287167,-0.019267008222287167,0.0019144862795149968,7.386342752978486,0.08357499999999998,0.07672634271099744,0.5168776371308017,1.0,3.8644067796610173,4.533898305084746,1.8520864621325899,priority_review_candidate
feature_238,0.09703946470157103,0.09703946470157103,0.0012763241863433313,0.0016979477507117167,0.002,0.01597444089456869,2.510548523206751,1.0,1.1271186440677967,2.347457627118644,1.8462722591718514,priority_review_candidate
feature_252,0.0266431712624497,-0.0266431712624497,0.0,64.35475571189654,1.5894,0.004467134652201659,0.7383966244725738,1.0,4.601694915254237,1.597457627118644,1.8424479725380818,priority_review_candidate
feature_277,0.03844488288618018,-0.03844488288618018,0.008934269304403318,1.1964372795250324,0.8166,0.03219575016097875,1.2236286919831225,1.0,3.016949152542373,3.3559322033898304,1.8404634198669814,priority_review_candidate
feature_221,0.08678084585795184,0.08678084585795184,0.0,0.02330522674165929,0.0363,0.004467134652201659,2.29957805907173,1.0,1.7457627118644068,1.597457627118644,1.8309965672602446,priority_review_candidate
feature_071,0.008178291732901395,-0.008178291732901395,0.0038289725590299937,31.651898740791477,28.014700000000005,0.07431133888532991,0.15822784810126583,1.0,4.406779661016949,4.508474576271187,1.8237449045269256,priority_review_candidate
feature_045,0.03351317290919121,0.03351317290919121,0.0006381620931716656,7.849247454551085,11.369349999999997,0.0070242656449553,1.0443037974683544,1.0,3.889830508474576,1.7923728813559323,1.8216316241149968,priority_review_candidate
feature_321,0.03924647280291645,-0.03924647280291645,0.0006381620931716656,2.116994491020851,0.9632750000000001,0.01979565772669221,1.2447257383966246,1.0,3.211864406779661,2.584745762711864,1.8215672602445827,priority_review_candidate
feature_390,0.027327746133007983,-0.027327746133007983,0.0,20.3264151271033,0.4730500000000001,0.004467134652201659,0.8649789029535865,1.0,4.288135593220339,1.597457627118644,1.821020167346063,priority_review_candidate
feature_362,0.052293735882844895,0.052293735882844895,0.03254626675175495,0.021644055236286347,0.009099999999999999,0.10883905013192612,1.5822784810126582,1.0,1.694915254237288,4.796610169491525,1.8154151469641708,priority_review_candidate
feature_153,0.08712153148151346,0.08712153148151346,0.0019144862795149968,0.009345677016570107,0.007625,0.010869565217391304,2.320675105485232,1.0,1.4322033898305084,2.0889830508474576,1.8112529500107273,priority_review_candidate
feature_338,0.02737177766262686,0.02737177766262686,0.004467134652201659,5.645021949935592,1.5041000000000002,0.02435897435897436,0.8755274261603375,1.0,3.669491525423729,2.8983050847457625,1.8011907316026605,priority_review_candidate
feature_096,0.038380638394962426,-0.038380638394962426,0.0038289725590299937,0.21957814450840663,0.2106,0.04612427930813581,1.2130801687763713,1.0,2.584745762711864,3.9322033898305087,1.785292855610384,priority_review_candidate
feature_215,0.07369694751926238,-0.07369694751926238,0.015315890236119975,0.03043682160672054,0.03509999999999999,0.012313674659753726,1.9936708860759493,1.0,1.8559322033898304,2.194915254237288,1.7806264750053638,priority_review_candidate
feature_409,0.05341686590421591,0.05341686590421591,0.0038289725590299937,1.7768432482370566,2.9239,0.0,1.5928270042194093,1.0,3.1525423728813564,0.6313559322033899,1.7680433383394123,priority_review_candidate
feature_054,0.056897734900633636,0.056897734900633636,0.0025526483726866626,0.05958067268892918,0.052999999999999936,0.020473448496481125,1.719409282700422,1.0,2.110169491525424,2.635593220338983,1.7648358721304442,priority_review_candidate
feature_570,0.006651099631208397,-0.006651099631208397,0.0,17.49973601796463,3.653699999999958,0.05998723675813657,0.14767932489451477,1.0,4.203389830508474,4.322033898305085,1.7495065436601587,priority_review_candidate
feature_251,0.041423887513571594,-0.041423887513571594,0.0,0.037472492069381025,0.0006,0.12827058072750477,1.2763713080168775,1.0,1.9406779661016949,4.898305084745763,1.749367088607595,priority_review_candidate
feature_447,0.059384127829181545,-0.059384127829181545,0.0006381620931716656,0.08646076351049817,0.11272499999999994,0.004469987228607918,1.7932489451476794,1.0,2.296610169491525,1.63135593220339,1.7442501609096759,priority_review_candidate
feature_116,0.051852634717304454,-0.051852634717304454,0.0,0.0094965042399418,0.0013999999999999568,0.1225271218889598,1.550632911392405,1.0,1.440677966101695,4.8559322033898304,1.7435475219909888,priority_review_candidate
feature_524,0.02344274406856823,-0.02344274406856823,0.0,20.663414187041248,2.6809999999999996,0.005105296745373325,0.6540084388185654,1.0,4.296610169491525,1.6779661016949152,1.7362529500107273,priority_review_candidate
feature_527,0.04186680058524627,-0.04186680058524627,0.0,1.8886975959742711,2.6988000000000003,0.0025526483726866626,1.3185654008438819,1.0,3.186440677966101,1.4110169491525424,1.7310662947865263,priority_review_candidate
feature_051,0.02410823048950922,0.02410823048950922,0.0006381620931716656,60.92510825477898,91.46817499999999,0.0,0.6962025316455696,1.0,4.59322033898305,0.6313559322033899,1.724731817206608,priority_review_candidate
feature_254,0.08637914326606537,-0.08637914326606537,0.0,0.009132138563170602,0.0166,0.0025526483726866626,2.2784810126582276,1.0,1.4152542372881354,1.4110169491525424,1.7202317099334903,priority_review_candidate
feature_311,0.07464785227363334,-0.07464785227363334,0.0006381620931716656,0.028796173472484938,0.0383,0.0031928480204342275,2.0253164556962027,1.0,1.8389830508474576,1.4872881355932202,1.7198669813344778,priority_review_candidate
feature_091,0.03750886230622784,0.03750886230622784,0.0038289725590299937,0.08768295437644351,0.0936,0.05124919923126201,1.1708860759493671,1.0,2.3220338983050848,4.11864406779661,1.7192716155331476,priority_review_candidate
feature_585,0.020212437031032475,0.020212437031032475,0.0006381620931716656,3.578033150870594,0.9886749999999997,0.04980842911877394,0.5379746835443038,1.0,3.4745762711864407,4.0593220338983045,1.7166648787813774,priority_review_candidate
feature_148,0.022490791670396464,-0.022490791670396464,0.0012763241863433313,18.740631069364888,3.2254000000000005,0.006389776357827476,0.6012658227848101,1.0,4.271186440677966,1.7627118644067796,1.7146374168633343,priority_review_candidate
feature_176,0.057471216947790046,-0.057471216947790046,0.0006381620931716656,0.07491779147962079,0.09767499999999998,0.004469987228607918,1.751054852320675,1.0,2.23728813559322,1.63135593220339,1.7104323106629478,priority_review_candidate
feature_018,0.035523430838816636,-0.035523430838816636,0.0019144862795149968,2.7810407145023497,3.889550000000014,0.0076726342710997444,1.0970464135021099,1.0,3.3220338983050848,1.8601694915254239,1.710196309804763,priority_review_candidate
feature_217,0.04618350959449931,0.04618350959449931,0.015315890236119975,0.04628346265847662,0.04055000000000001,0.03953337653920933,1.4135021097046412,1.0,1.9830508474576272,3.7203389830508478,1.7038725595365802,priority_review_candidate
feature_376,0.08314685249689985,0.08314685249689985,0.0012763241863433313,0.0005343500725944657,0.0006000000000000001,0.014696485623003195,2.2257383966244726,1.0,1.0677966101694916,2.2796610169491522,1.6964975327183007,priority_review_candidate
feature_353,0.07581733596591732,-0.07581733596591732,0.015315890236119975,0.015499273073510783,0.02,0.004536616979909268,2.0358649789029535,1.0,1.6355932203389831,1.6694915254237288,1.6919866981334477,priority_review_candidate
feature_440,0.030156509488457807,-0.030156509488457807,0.0012763241863433313,6.169470770313719,10.3823,0.0006389776357827476,0.9599156118143459,1.0,3.7288135593220337,1.271186440677966,1.6912840592147607,priority_review_candidate
feature_057,0.07902023086860174,-0.07902023086860174,0.0025526483726866626,0.004175952180674276,0.005349999999999966,0.010876519513755598,2.120253164556962,1.0,1.2966101694915255,2.101694915254237,1.6884359579489379,priority_review_candidate
feature_082,0.05170513176552154,-0.05170513176552154,0.015315890236119975,0.036074309390850705,0.044899999999999995,0.02916396629941672,1.5295358649789028,1.0,1.923728813559322,3.1525423728813564,1.6844775799184726,priority_review_candidate
feature_283,0.026812312248865395,-0.026812312248865395,0.0012763241863433313,5.8643238075385336,0.9358,0.011501597444089457,0.748945147679325,1.0,3.7033898305084745,2.165254237288136,1.6793981978116284,priority_review_candidate
feature_356,0.03976287759780866,-0.03976287759780866,0.0006381620931716656,0.3869176053477393,0.5078499999999999,0.014687100893997445,1.2552742616033754,1.0,2.7288135593220337,2.2711864406779663,1.674195451619824,priority_review_candidate
feature_361,0.019962994055734554,-0.019962994055734554,0.0,17.056304026488174,14.910499999999999,0.008934269304403318,0.5274261603375527,1.0,4.152542372881356,1.9703389830508475,1.6725112636773227,priority_review_candidate
feature_392,0.08541219965799177,-0.08541219965799177,0.0,0.0029555534671379764,0.0054,0.0025526483726866626,2.2679324894514767,1.0,1.2203389830508475,1.4110169491525424,1.6667560609311307,priority_review_candidate
feature_389,0.041653022895631144,-0.041653022895631144,0.0,0.011816004389790637,0.0002,0.1206126356094448,1.2869198312236287,1.0,1.5169491525423728,4.8474576271186445,1.6430969748980908,priority_review_candidate
feature_420,0.02800344951047112,0.02800344951047112,0.0012763241863433313,3.057692275808107,1.1843000000000001,0.008306709265175719,0.9071729957805907,1.0,3.3728813559322033,1.9152542372881356,1.64297361081313,priority_review_candidate
feature_223,0.004289965687772407,-0.004289965687772407,0.0,55.15600267648893,49.355450000000005,0.017868538608806637,0.0949367088607595,1.0,4.567796610169491,2.4745762711864407,1.6321282986483587,priority_review_candidate
feature_169,0.04619488873014169,-0.04619488873014169,0.0012763241863433313,0.19791761488934503,0.30600000000000005,0.0019169329073482429,1.4240506329113924,1.0,2.5508474576271185,1.3898305084745763,1.617517700064364,priority_review_candidate
feature_187,0.02290272373410218,0.02290272373410218,0.0006381620931716656,8.6099117130111,6.355,0.0031928480204342275,0.6329113924050633,1.0,3.9152542372881354,1.4872881355932202,1.6123524994636345,priority_review_candidate
feature_268,0.027292185241184357,0.027292185241184357,0.005105296745373325,7.344404399628268,10.825,0.0,0.8544303797468354,1.0,3.855932203389831,0.6313559322033899,1.6116123149538728,priority_review_candidate
